,fraction,mean,well,strain,sal,las,iptg,chlor,replicate,condition,plate
21,0.5089750005439394,3.2630205570088684,F06,stem,5.0,3,10,+,2,5.0 sal +chlor,7
22,0.24428441282373867,3.1935879981666173,G06,stem,5.0,3,30,+,2,5.0 sal +chlor,7
23,0.13940508657322254,2.9879560699740724,H06,stem,5.0,3,100,+,2,5.0 sal +chlor,7
24,0.0,,A07,stem,7.5,3,0,+,1,7.5 sal +chlor,7
25,0.31954553523877155,2.9853392753733283,B07,stem,7.5,3,10,+,1,7.5 sal +chlor,7
26,0.0,,C07,stem,7.5,3,30,+,1,7.5 sal +chlor,7
27,0.016686704531321254,2.0131460569184667,D07,stem,7.5,3,100,+,1,7.5 sal +chlor,7
28,0.0,,E07,stem,7.5,3,0,+,2,7.5 sal +chlor,7
29,0.23241860054707492,2.8559024434606073,F07,stem,7.5,3,10,+,2,7.5 sal +chlor,7
30,0.0,,G07,stem,7.5,3,30,+,2,7.5 sal +chlor,7
31,0.0,,H07,stem,7.5,3,100,+,2,7.5 sal +chlor,7
32,0.0,,A11,ctrl,0.0,0,0,-,1,naive,7
33,1.0,3.5405194146832017,B11,ctrl,0.0,0,10,-,1,naive,7
34,0.0,,C11,ctrl,0.0,0,30,-,1,naive,7
35,0.0,,D11,ctrl,0.0,0,100,-,1,naive,7
36,1.0,2.527975233921642,E11,ctrl,0.0,0,0,-,2,naive,7
37,0.8510985588797492,3.4908935817670046,F11,ctrl,0.0,0,10,-,2,naive,7
38,0.0,,G11,ctrl,0.0,0,30,-,2,naive,7
39,0.0,,H11,ctrl,0.0,0,100,-,2,naive,7
0,1.0,2.6089133489381977,A01,stem,5.0,3,0,-,1,5.0 sal,8
1,0.6232890940565493,3.336319767201244,B01,stem,5.0,3,10,-,1,5.0 sal,8
2,0.15209848166729287,3.045514911775521,C01,stem,5.0,3,30,-,1,5.0 sal,8
3,0.07246034134388031,2.8262801880956343,D01,stem,5.0,3,100,-,1,5.0 sal,8
4,1.0,2.6394271621946745,E01,stem,5.0,3,0,-,2,5.0 sal,8
5,0.6403137804851327,3.4299412604949024,F01,stem,5.0,3,10,-,2,5.0 sal,8
6,0.1803257129079631,3.14261098906946,G01,stem,5.0,3,30,-,2,5.0 sal,8
7,0.07302572056352591,2.8217433763445094,H01,stem,5.0,3,100,-,2,5.0 sal,8
8,1.0,2.6964133959815593,A02,stem,7.5,3,0,-,1,7.5 sal,8
9,0.693903790733762,3.475975956874045,B02,stem,7.5,3,10,-,1,7.5 sal,8
10,0.0,,C02,stem,7.5,3,30,-,1,7.5 sal,8
11,0.0,,D02,stem,7.5,3,100,-,1,7.5 sal,8
12,1.0,2.7185542860477727,E02,stem,7.5,3,0,-,2,7.5 sal,8
13,0.8073464445092279,3.532711514624809,F02,stem,7.5,3,10,-,2,7.5 sal,8
14,0.0,,G02,stem,7.5,3,30,-,2,7.5 sal,8
15,0.0,,H02,stem,7.5,3,100,-,2,7.5 sal,8
16,0.6389185343294201,2.5489207684070103,A06,stem,5.0,3,0,+,1,5.0 sal +chlor,8
17,0.47335217191299206,3.2585207315431197,B06,stem,5.0,3,10,+,1,5.0 sal +chlor,8
18,0.17061112185894542,3.128224050501191,C06,stem,5.0,3,30,+,1,5.0 sal +chlor,8
19,0.0685763888888889,2.610121658694612,D06,stem,5.0,3,100,+,1,5.0 sal +chlor,8
20,0.0,,E06,stem,5.0,3,0,+,2,5.0 sal +chlor,8
21,0.49279084826246494,3.2983879873444524,F06,stem,5.0,3,10,+,2,5.0 sal +chlor,8
22,0.19872112300040906,3.1722732810502126,G06,stem,5.0,3,30,+,2,5.0 sal +chlor,8
23,0.09974771977488842,2.9328045259393125,H06,stem,5.0,3,100,+,2,5.0 sal +chlor,8
24,0.4508018887990811,2.3857845065256544,A07,stem,7.5,3,0,+,1,7.5 sal +chlor,8
25,0.1326837404261856,2.649647498187,B07,stem,7.5,3,10,+,1,7.5 sal +chlor,8
26,0.0,,C07,stem,7.5,3,30,+,1,7.5 sal +chlor,8
27,0.0,,D07,stem,7.5,3,100,+,1,7.5 sal +chlor,8
28,0.6532665440787944,2.5339444664831627,E07,stem,7.5,3,0,+,2,7.5 sal +chlor,8
29,0.06594353702886212,2.378172096437704,F07,stem,7.5,3,10,+,2,7.5 sal +chlor,8
30,0.0,,G07,stem,7.5,3,30,+,2,7.5 sal +chlor,8
31,0.0,,H07,stem,7.5,3,100,+,2,7.5 sal +chlor,8
32,1.0,2.757281879401557,A11,ctrl,0.0,0,0,-,1,naive,8
33,0.3148019124041996,3.1188986245626524,B11,ctrl,0.0,0,10,-,1,naive,8
34,0.0,,C11,ctrl,0.0,0,30,-,1,naive,8
35,0.0,,D11,ctrl,0.0,0,100,-,1,naive,8
36,1.0,2.7285964689744695,E11,ctrl,0.0,0,0,-,2,naive,8
37,0.7198237112723924,3.5313835220918426,F11,ctrl,0.0,0,10,-,2,naive,8
38,0.0,,G11,ctrl,0.0,0,30,-,2,naive,8
39,0.0,,H11,ctrl,0.0,0,100,-,2,naive,8
0,1.0,2.6089133489381977,A01,stem,5.0,3,0,-,1,5.0 sal,9
1,0.6232890940565493,3.336319767201244,B01,stem,5.0,3,10,-,1,5.0 sal,9
2,0.15209848166729287,3.045514911775521,C01,stem,5.0,3,30,-,1,5.0 sal,9
3,0.07241735093074245,2.8251066307340578,D01,stem,5.0,3,100,-,1,5.0 sal,9
4,1.0,2.6394271621946745,E01,stem,5.0,3,0,-,2,5.0 sal,9
5,0.6403137804851327,3.4299412604949024,F01,stem,5.0,3,10,-,2,5.0 sal,9
6,0.18558621747802642,3.131358905265336,G01,stem,5.0,3,30,-,2,5.0 sal,9
7,0.07268105639567446,2.82191751517838,H01,stem,5.0,3,100,-,2,5.0 sal,9
8,1.0,2.6964133959815593,A02,stem,7.5,3,0,-,1,7.5 sal,9
9,0.693903790733762,3.475975956874045,B02,stem,7.5,3,10,-,1,7.5 sal,9
10,0.0,,C02,stem,7.5,3,30,-,1,7.5 sal,9
11,0.0,,D02,stem,7.5,3,100,-,1,7.5 sal,9
12,1.0,2.7185542860477727,E02,stem,7.5,3,0,-,2,7.5 sal,9
13,0.8073464445092279,3.532711514624809,F02,stem,7.5,3,10,-,2,7.5 sal,9
14,0.0,,G02,stem,7.5,3,30,-,2,7.5 sal,9
15,0.0,,H02,stem,7.5,3,100,-,2,7.5 sal,9
16,0.6389185343294201,2.5489207684070103,A06,stem,5.0,3,0,+,1,5.0 sal +chlor,9
17,0.47333026658780747,3.2585268508396643,B06,stem,5.0,3,10,+,1,5.0 sal +chlor,9
18,0.1671933105479246,3.1366294256351064,C06,stem,5.0,3,30,+,1,5.0 sal +chlor,9
19,0.06883045392953929,2.6088597556919457,D06,stem,5.0,3,100,+,1,5.0 sal +chlor,9
20,0.0,,E06,stem,5.0,3,0,+,2,5.0 sal +chlor,9
21,0.49279084826246494,3.2983879873444524,F06,stem,5.0,3,10,+,2,5.0 sal +chlor,9
22,0.19872112300040906,3.1722732810502126,G06,stem,5.0,3,30,+,2,5.0 sal +chlor,9
23,0.09854022468033724,2.933749849328752,H06,stem,5.0,3,100,+,2,5.0 sal +chlor,9
24,0.4508231590590037,2.3857888586826266,A07,stem,7.5,3,0,+,1,7.5 sal +chlor,9
25,0.1327056861325082,2.6496383344931105,B07,stem,7.5,3,10,+,1,7.5 sal +chlor,9
26,0.0,,C07,stem,7.5,3,30,+,1,7.5 sal +chlor,9
27,0.0,,D07,stem,7.5,3,100,+,1,7.5 sal +chlor,9
28,0.6528649631179592,2.5339496146549076,E07,stem,7.5,3,0,+,2,7.5 sal +chlor,9
29,0.06592251581846083,2.378186512272458,F07,stem,7.5,3,10,+,2,7.5 sal +chlor,9
30,0.0,,G07,stem,7.5,3,30,+,2,7.5 sal +chlor,9
31,0.0,,H07,stem,7.5,3,100,+,2,7.5 sal +chlor,9
32,1.0,2.757281879401557,A11,ctrl,0.0,0,0,-,1,naive,9
33,0.3148019124041996,3.1188986245626524,B11,ctrl,0.0,0,10,-,1,naive,9
34,0.0,,C11,ctrl,0.0,0,30,-,1,naive,9
35,0.0,,D11,ctrl,0.0,0,100,-,1,naive,9
36,1.0,2.7285964689744695,E11,ctrl,0.0,0,0,-,2,naive,9
37,0.7198237112723924,3.5313835220918426,F11,ctrl,0.0,0,10,-,2,naive,9
38,0.0,,G11,ctrl,0.0,0,30,-,2,naive,9
39,0.0,,H11,ctrl,0.0,0,100,-,2,naive,9
