,Unnamed: 0,lam_MB,lam_MD,lam_MS,lam_diff,lam_diffproduction,method,mu_DNs,mu_DPs,mu_MN,mu_MP,mu_PN,mu_PP,n_div,production
211,0,1e-09,1e-09,1e-06,0.086177829,0,diff_select,1.5,0.15,1.5,0.15,1.5,1.5,8,2971428246.0
212,0,1e-09,1e-09,1e-09,0.08617780900000001,0,diff_select,1.5,0.15,1.5,0.15,1.5,1.5,8,2971429003.0
213,0,1e-09,1e-09,1e-12,0.08617781699999999,0,diff_select,1.5,0.15,1.5,0.15,1.5,1.5,8,2971429006.0
214,0,1e-09,1e-09,0.0,0.086177814,0,diff_select,1.5,0.15,1.5,0.15,1.5,1.5,8,2971429006.0
215,0,1e-09,1e-12,0.001,0.07286010400000001,0,diff_select,1.5,0.15,1.5,0.15,1.5,1.5,8,3821413181.0
216,0,1e-09,1e-12,1e-06,0.071565138,0,diff_select,1.5,0.15,1.5,0.15,1.5,1.5,8,4105241434.0
217,0,1e-09,1e-12,1e-09,0.071581842,0,diff_select,1.5,0.15,1.5,0.15,1.5,1.5,8,4106003608.0
218,0,1e-09,1e-12,1e-12,0.07158192,0,diff_select,1.5,0.15,1.5,0.15,1.5,1.5,8,4106004366.0
219,0,1e-09,1e-12,0.0,0.071581847,0,diff_select,1.5,0.15,1.5,0.15,1.5,1.5,8,4106004371.0
220,0,1e-12,0.001,0.001,0.208156345,0,diff_select,1.5,0.15,1.5,0.15,1.5,1.5,8,770602227.1
221,0,1e-12,0.001,1e-06,0.20815640300000002,0,diff_select,1.5,0.15,1.5,0.15,1.5,1.5,8,770602195.2
222,0,1e-12,0.001,1e-09,0.208156344,0,diff_select,1.5,0.15,1.5,0.15,1.5,1.5,8,770602205.8
223,0,1e-12,0.001,1e-12,0.208156372,0,diff_select,1.5,0.15,1.5,0.15,1.5,1.5,8,770602201.0
224,0,1e-12,0.001,0.0,0.208156387,0,diff_select,1.5,0.15,1.5,0.15,1.5,1.5,8,770602198.4
225,0,1e-12,1e-06,0.001,0.11989037,0,diff_select,1.5,0.15,1.5,0.15,1.5,1.5,8,1852210832.0
226,0,1e-12,1e-06,1e-06,0.119890394,0,diff_select,1.5,0.15,1.5,0.15,1.5,1.5,8,1852210797.0
227,0,1e-12,1e-06,1e-09,0.11989037400000001,0,diff_select,1.5,0.15,1.5,0.15,1.5,1.5,8,1852210797.0
228,0,1e-12,1e-06,1e-12,0.11989038099999999,0,diff_select,1.5,0.15,1.5,0.15,1.5,1.5,8,1852210795.0
229,0,1e-12,1e-06,0.0,0.119890405,0,diff_select,1.5,0.15,1.5,0.15,1.5,1.5,8,1852210791.0
230,0,1e-12,1e-09,0.001,0.086177725,0,diff_select,1.5,0.15,1.5,0.15,1.5,1.5,8,2971428695.0
231,0,1e-12,1e-09,1e-06,0.08617781,0,diff_select,1.5,0.15,1.5,0.15,1.5,1.5,8,2971429398.0
232,0,1e-12,1e-09,1e-09,0.086177821,0,diff_select,1.5,0.15,1.5,0.15,1.5,1.5,8,2971429398.0
233,0,1e-12,1e-09,1e-12,0.08617777900000001,0,diff_select,1.5,0.15,1.5,0.15,1.5,1.5,8,2971429398.0
234,0,1e-12,1e-09,0.0,0.086177906,0,diff_select,1.5,0.15,1.5,0.15,1.5,1.5,8,2971429395.0
235,0,1e-12,1e-12,0.001,0.071568007,0,diff_select,1.5,0.15,1.5,0.15,1.5,1.5,8,4105243989.0
236,0,1e-12,1e-12,1e-06,0.071581822,0,diff_select,1.5,0.15,1.5,0.15,1.5,1.5,8,4106004446.0
237,0,1e-12,1e-12,1e-09,0.07158181,0,diff_select,1.5,0.15,1.5,0.15,1.5,1.5,8,4106005212.0
238,0,1e-12,1e-12,1e-12,0.071581788,0,diff_select,1.5,0.15,1.5,0.15,1.5,1.5,8,4106005211.0
239,0,1e-12,1e-12,0.0,0.071581842,0,diff_select,1.5,0.15,1.5,0.15,1.5,1.5,8,4106005212.0
